product_id,name,category,brand,price,rating,description
P00556,Maybelline Ultra Face Wash,Beauty,Maybelline,470.0,3.4,Enhance your beauty routine with Maybelline Ultra Face Wash by Maybelline. Dermatologically tested. This budget-friendly product offers great value for money.
P00557,Britannia Royal Chocolate Pack,Grocery,Britannia,40.0,3.6,Pure and natural Britannia Royal Chocolate Pack by Britannia. Quality you can trust. This budget-friendly product offers great value for money.
P00558,Max Self Help Guide,Books,Scholastic,1140.0,4.8,Max Self Help Guide - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.
P00559,Hasbro Premium Art Set,Toys,Hasbro,380.0,3.0,Spark imagination with Hasbro Premium Art Set from Hasbro. Safe and educational. This budget-friendly product offers great value for money.
P00560,Hot Wheels Essential Board Game,Toys,Hot Wheels,410.0,4.9,Create happy memories with Hot Wheels Essential Board Game. Trusted toy from Hot Wheels. This budget-friendly product offers great value for money.
P00561,IFB Lite Electric Kettle,Home & Kitchen,IFB,23530.0,5.0,IFB Lite Electric Kettle - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P00562,Reebok Ultra Yoga Mat,Sports,Reebok,7750.0,3.4,Reebok Ultra Yoga Mat - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P00563,"Apple Laptop Elite Series 8""",Electronics,Apple,86710.0,5.0,"Experience cutting-edge technology with Apple Laptop Elite Series 8"". Features latest innovations from Apple. This premium product offers great value for money."
P00564,"Xiaomi Laptop Smart Series 256""",Electronics,Xiaomi,22630.0,3.7,"Experience cutting-edge technology with Xiaomi Laptop Smart Series 256"". Features latest innovations from Xiaomi. This premium product offers great value for money."
P00565,Philips Elite Washing Machine 256kg,Home & Kitchen,Philips,8770.0,3.6,Bring home Philips Elite Washing Machine 256kg by Philips. Built for modern households. This premium product offers great value for money.
P00566,Yonex Silver Fitness Band,Sports,Yonex,6510.0,4.8,Train like a pro with Yonex Silver Fitness Band. Premium sports gear from Yonex. This premium product offers great value for money.
P00567,Havells Classic Washing Machine 1000kg,Home & Kitchen,Havells,2060.0,4.0,Transform your kitchen with Havells Classic Washing Machine 1000kg. Reliable performance by Havells. This mid-range product offers great value for money.
P00568,Bajaj Classic Water Purifier,Home & Kitchen,Bajaj,1250.0,3.9,Bring home Bajaj Classic Water Purifier by Bajaj. Built for modern households. This mid-range product offers great value for money.
P00569,Hasbro Basic Musical Toy,Toys,Hasbro,2700.0,3.4,Hasbro Basic Musical Toy - Fun for all ages. Quality entertainment by Hasbro. This mid-range product offers great value for money.
P00570,Garnier Classic Perfume 55ml,Beauty,Garnier,470.0,3.4,Enhance your beauty routine with Garnier Classic Perfume 55ml by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.
P00571,Tata Ultra Tea 500g,Grocery,Tata,40.0,3.9,Tata Ultra Tea 500g - Goodness in every bite. Premium selection from Tata. This budget-friendly product offers great value for money.
P00572,Fisher-Price Premium Board Game,Toys,Fisher-Price,2850.0,4.8,Create happy memories with Fisher-Price Premium Board Game. Trusted toy from Fisher-Price. This mid-range product offers great value for money.
P00573,Reebok Max Cycling Helmet,Sports,Reebok,11080.0,3.0,Elevate your game with Reebok Max Cycling Helmet by Reebok. Professional grade quality. This premium product offers great value for money.
P00574,Haldirams Neo Chocolate Pack,Grocery,Haldirams,1070.0,3.8,Pure and natural Haldirams Neo Chocolate Pack by Haldirams. Quality you can trust. This mid-range product offers great value for money.
P00575,Nike Ultra Cricket Bat,Sports,Nike,6910.0,2.9,Nike Ultra Cricket Bat - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P00576,Hasbro Lite Remote Control Car,Toys,Hasbro,3860.0,3.3,Hasbro Lite Remote Control Car - Fun for all ages. Quality entertainment by Hasbro. This mid-range product offers great value for money.
P00577,Garnier Neo Lipstick Set,Beauty,Garnier,290.0,4.3,Garnier Neo Lipstick Set - Your secret to radiant skin. Premium formulation by Garnier. This budget-friendly product offers great value for money.
P00578,Realme Wireless Earbuds Neo,Electronics,Realme,19220.0,3.2,Experience cutting-edge technology with Realme Wireless Earbuds Neo. Features latest innovations from Realme. This premium product offers great value for money.
P00579,Dove Silver Face Cream,Beauty,Dove,220.0,4.6,Enhance your beauty routine with Dove Silver Face Cream by Dove. Dermatologically tested. This budget-friendly product offers great value for money.
P00580,LG Tablet Essential 750GB,Electronics,LG,36270.0,3.2,LG Tablet Essential 750GB - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P00581,Nike Gold Dumbbell Set 55kg,Sports,Nike,410.0,3.4,Elevate your game with Nike Gold Dumbbell Set 55kg by Nike. Professional grade quality. This budget-friendly product offers great value for money.
P00582,Yonex Ultra Running Shoes,Sports,Yonex,910.0,2.6,Elevate your game with Yonex Ultra Running Shoes by Yonex. Professional grade quality. This budget-friendly product offers great value for money.
P00583,OnePlus Bluetooth Speaker Lite,Electronics,OnePlus,1110.0,4.6,OnePlus Bluetooth Speaker Lite - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.
P00584,Lego Eco Action Figure,Toys,Lego,220.0,4.5,Lego Eco Action Figure - Fun for all ages. Quality entertainment by Lego. This budget-friendly product offers great value for money.
P00585,Fisher-Price Ultra Doll House,Toys,Fisher-Price,230.0,2.9,Create happy memories with Fisher-Price Ultra Doll House. Trusted toy from Fisher-Price. This budget-friendly product offers great value for money.
P00586,Dove Silver Perfume 128ml,Beauty,Dove,1070.0,,Dove Silver Perfume 128ml - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.
P00587,Peter England Smart Jeans,Clothing,Peter England,590.0,3.6,Step out in style with Peter England Smart Jeans. Made with premium quality fabric by Peter England. This budget-friendly product offers great value for money.
P00588,"Sony Laptop Plus Series 16""",Electronics,Sony,1400.0,3.5,"Experience cutting-edge technology with Sony Laptop Plus Series 16"". Features latest innovations from Sony. This mid-range product offers great value for money."
P00589,Nike Plus Cricket Bat,Sports,Nike,11050.0,5.0,Elevate your game with Nike Plus Cricket Bat by Nike. Professional grade quality. This premium product offers great value for money.
P00590,Samsung Smartwatch Elite Edition,Electronics,Samsung,1640.0,3.5,Upgrade your tech life with Samsung Smartwatch Elite Edition by Samsung. Engineered for excellence. This mid-range product offers great value for money.
P00591,Haldirams Classic Flour 50kg,Grocery,Haldirams,740.0,3.2,Pure and natural Haldirams Classic Flour 50kg by Haldirams. Quality you can trust. This budget-friendly product offers great value for money.
P00592,"Sony Smart TV 32"" Elite",Electronics,Sony,4620.0,2.6,"Experience cutting-edge technology with Sony Smart TV 32"" Elite. Features latest innovations from Sony. This mid-range product offers great value for money."
P00593,Nike Plus Hoodie,Clothing,Nike,410.0,3.3,Step out in style with Nike Plus Hoodie. Made with premium quality fabric by Nike. This budget-friendly product offers great value for money.
P00594,Van Heusen Deluxe Shorts,Clothing,Van Heusen,11830.0,4.8,Van Heusen Deluxe Shorts - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.
P00595,Complete Max Reference,Books,Pearson,830.0,4.0,Complete Max Reference - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P00596,Oppo Wireless Earbuds Deluxe,Electronics,Oppo,13150.0,4.0,Experience cutting-edge technology with Oppo Wireless Earbuds Deluxe. Features latest innovations from Oppo. This premium product offers great value for money.
P00597,Philips Ultra Washing Machine 1000kg,Home & Kitchen,Philips,1090.0,3.3,Bring home Philips Ultra Washing Machine 1000kg by Philips. Built for modern households. This mid-range product offers great value for money.
P00598,Elite Programming Guide,Books,Pearson,380.0,4.7,Dive into Elite Programming Guide. An enriching read published by Pearson. This budget-friendly product offers great value for money.
P00599,Decathlon Max Yoga Mat,Sports,Decathlon,5460.0,4.2,Train like a pro with Decathlon Max Yoga Mat. Premium sports gear from Decathlon. This premium product offers great value for money.
P00600,Dove Deluxe Face Wash,Beauty,Dove,1580.0,3.5,Dove Deluxe Face Wash - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.
P00601,Neo Science Fiction Novel,Books,Oxford,110.0,,Dive into Neo Science Fiction Novel. An enriching read published by Oxford. This budget-friendly product offers great value for money.
P00602,OnePlus Tablet Max 16GB,Electronics,OnePlus,36770.0,3.8,Experience cutting-edge technology with OnePlus Tablet Max 16GB. Features latest innovations from OnePlus. This premium product offers great value for money.
P00603,Peter England Pro Shorts,Clothing,Peter England,8560.0,3.2,Peter England Pro Shorts - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.
P00604,Peter England Elite T-Shirt,Clothing,Peter England,2600.0,3.7,"Express yourself with Peter England Elite T-Shirt from Peter England. Trendy design, lasting comfort. This mid-range product offers great value for money."
P00605,Wilson Elite Cycling Helmet,Sports,Wilson,17130.0,3.9,Wilson Elite Cycling Helmet - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P00606,Reebok Silver Badminton Racket,Sports,Reebok,1760.0,3.3,Reebok Silver Badminton Racket - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P00607,The Body Shop Smart Body Lotion,Beauty,The Body Shop,2800.0,2.3,Discover the magic of The Body Shop Smart Body Lotion. Trusted skincare from The Body Shop. This mid-range product offers great value for money.
P00608,Stories of Max Adventures,Books,HarperCollins,830.0,4.1,Expand your horizons with Stories of Max Adventures. Available from HarperCollins publications. This budget-friendly product offers great value for money.
P00609,Reebok Gold Fitness Band,Sports,Reebok,4310.0,3.4,Reebok Gold Fitness Band - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P00610,Patanjali Gold Honey 32g,Grocery,Patanjali,60.0,3.9,Pure and natural Patanjali Gold Honey 32g by Patanjali. Quality you can trust. This budget-friendly product offers great value for money.
P00611,Fisher-Price Ultra Building Blocks Set,Toys,Fisher-Price,870.0,3.7,Fisher-Price Ultra Building Blocks Set - Fun for all ages. Quality entertainment by Fisher-Price. This budget-friendly product offers great value for money.
P00612,IFB Premium Vacuum Cleaner,Home & Kitchen,IFB,13280.0,,Bring home IFB Premium Vacuum Cleaner by IFB. Built for modern households. This premium product offers great value for money.
P00613,Bajaj Max Electric Kettle,Home & Kitchen,Bajaj,5510.0,3.8,Transform your kitchen with Bajaj Max Electric Kettle. Reliable performance by Bajaj. This premium product offers great value for money.
P00614,Realme Power Bank 128mAh,Electronics,Realme,4220.0,4.5,Realme Power Bank 128mAh - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.
P00615,Complete Eco Reference,Books,Penguin,450.0,3.5,Complete Eco Reference - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.
P00616,Maybelline Silver Perfume 50ml,Beauty,Maybelline,320.0,3.2,Discover the magic of Maybelline Silver Perfume 50ml. Trusted skincare from Maybelline. This budget-friendly product offers great value for money.
P00617,Amul Max Spices Combo,Grocery,Amul,80.0,4.1,Healthy living starts with Amul Max Spices Combo. Fresh quality from Amul. This budget-friendly product offers great value for money.
