product_id,name,category,brand,price,rating,description,category_encoded,brand_encoded,product_idx,log_price,price_normalized,rating_normalized,unique_users,total_interactions,avg_user_rating,purchase_count,purchase_rate
P00760,Havells Elite Electric Kettle,Home & Kitchen,Havells,24510.0,4.2,Transform your kitchen with Havells Elite Electric Kettle. Reliable performance by Havells. This premium product offers great value for money.,5,15,759,10.106877275363477,0.7868166476072969,0.7714285714285714,12,12,0.0,0.0,0.0
P00761,Hot Wheels Premium Educational Kit,Toys,Hot Wheels,5080.0,4.7,Spark imagination with Hot Wheels Premium Educational Kit from Hot Wheels. Safe and educational. This premium product offers great value for money.,7,16,760,8.533263371593732,0.6012680167680404,0.9142857142857141,4,4,0.0,0.0,0.0
P00762,Nivea Basic Body Lotion,Beauty,Nivea,2150.0,4.1,Nivea Basic Body Lotion - Your secret to radiant skin. Premium formulation by Nivea. This mid-range product offers great value for money.,0,29,761,7.67368812926773,0.4999134157856581,0.7428571428571427,15,15,2.7,1.0,0.06666222251849876
P00763,Hasbro Pro Action Figure,Toys,Hasbro,330.0,3.9,Create happy memories with Hasbro Pro Action Figure. Trusted toy from Hasbro. This budget-friendly product offers great value for money.,7,14,762,5.802118375377063,0.279232088223246,0.6857142857142855,9,9,0.0,0.0,0.0
P00764,MTR Silver Coffee 500g,Grocery,MTR,1570.0,4.3,MTR Silver Coffee 500g - Goodness in every bite. Premium selection from MTR. This mid-range product offers great value for money.,4,23,763,7.359467638255621,0.4628629158191386,0.7999999999999998,3,3,0.0,0.0,0.0
P00765,Nike Max Cricket Bat,Sports,Nike,360.0,2.1,Nike Max Cricket Bat - Engineered for athletes. Durable and high-performance. This budget-friendly product offers great value for money.,6,28,764,5.8888779583328805,0.28946212101024166,0.17142857142857143,12,12,4.2,3.0,0.24997916840263312
P00766,"Samsung Laptop Essential Series 16""",Electronics,Samsung,14970.0,4.6,"Upgrade your tech life with Samsung Laptop Essential Series 16"" by Samsung. Engineered for excellence. This premium product offers great value for money.",3,43,765,9.613870275449836,0.7286849968834415,0.8857142857142855,10,10,0.0,0.0,0.0
P00767,Maybelline Royal Lipstick Set,Beauty,Maybelline,320.0,3.7,Enhance your beauty routine with Maybelline Royal Lipstick Set by Maybelline. Dermatologically tested. This budget-friendly product offers great value for money.,0,25,766,5.771441123130016,0.27561485902953203,0.6285714285714286,13,13,0.0,2.0,0.15383432043688947
P00768,"Samsung Laptop Smart Series 50""",Electronics,Samsung,12600.0,4.5,"Upgrade your tech life with Samsung Laptop Smart Series 50"" by Samsung. Engineered for excellence. This premium product offers great value for money.",3,43,767,9.441531454869693,0.7083641086893977,0.857142857142857,11,11,3.3,1.0,0.0909008271975275
P00769,LOreal Plus Face Wash,Beauty,LOreal,280.0,4.2,Enhance your beauty routine with LOreal Plus Face Wash by LOreal. Dermatologically tested. This budget-friendly product offers great value for money.,0,19,768,5.638354669333745,0.25992231257579707,0.7714285714285714,9,9,0.0,0.0,0.0
P00770,Dove Plus Hair Oil 32ml,Beauty,Dove,1880.0,3.3,Enhance your beauty routine with Dove Plus Hair Oil 32ml by Dove. Dermatologically tested. This mid-range product offers great value for money.,0,8,769,7.53955882930103,0.48409790481144216,0.5142857142857142,9,9,3.6,1.0,0.11109876680368849
P00771,Decathlon Max Yoga Mat,Sports,Decathlon,340.0,4.0,Elevate your game with Decathlon Max Yoga Mat by Decathlon. Professional grade quality. This budget-friendly product offers great value for money.,6,7,770,5.831882477283517,0.28274164564624055,0.7142857142857142,5,5,0.0,0.0,0.0
P00772,"Sony Laptop Essential Series 750""",Electronics,Sony,1720.0,3.3,"Experience cutting-edge technology with Sony Laptop Essential Series 750"". Features latest innovations from Sony. This mid-range product offers great value for money.",3,45,771,7.450660796211539,0.47361572218421527,0.5142857142857142,6,6,0.0,1.0,0.16663889351774702
P00773,Levis Plus Hoodie,Clothing,Levis,1870.0,4.1,Levis Plus Hoodie - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,22,772,7.534228326274089,0.4834693722749897,0.7428571428571427,11,11,0.0,1.0,0.0909008271975275
P00774,Bajaj Essential Refrigerator 16L,Home & Kitchen,Bajaj,2990.0,3.8240770465489566,Transform your kitchen with Bajaj Essential Refrigerator 16L. Reliable performance by Bajaj. This mid-range product offers great value for money.,5,3,773,8.003363058629947,0.538786186049474,0.6640220132997019,8,8,4.3,1.0,0.1249843769528809
P00775,Royal Science Fiction Novel,Books,Pearson,900.0,4.1,Expand your horizons with Royal Science Fiction Novel. Available from Pearson publications. This budget-friendly product offers great value for money.,1,34,774,6.803505257608338,0.397308043508903,0.7428571428571427,11,11,0.0,0.0,0.0
P00776,Fisher-Price Plus Puzzle 16 Pieces,Toys,Fisher-Price,1300.0,2.2,Spark imagination with Fisher-Price Plus Puzzle 16 Pieces from Fisher-Price. Safe and educational. This mid-range product offers great value for money.,7,9,775,7.170888478512505,0.44062708985742755,0.2,9,9,4.2,2.0,0.22219753360737698
P00777,Nerf Gold Art Set,Toys,Nerf,5590.0,3.2,Create happy memories with Nerf Gold Art Set. Trusted toy from Nerf. This premium product offers great value for money.,7,26,776,8.628913441026645,0.6125463483717715,0.4857142857142857,10,10,0.0,1.0,0.09999000099990002
P00778,Hot Wheels Premium Educational Kit,Toys,Hot Wheels,600.0,4.4,Hot Wheels Premium Educational Kit - Fun for all ages. Quality entertainment by Hot Wheels. This budget-friendly product offers great value for money.,7,16,777,6.398594934535208,0.3495640855539576,0.8285714285714285,15,17,3.6,2.0,0.1176401388153638
P00779,Complete Royal Reference,Books,Pearson,320.0,3.2,Complete Royal Reference - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,1,34,778,5.771441123130016,0.27561485902953203,0.4857142857142857,9,9,4.3,2.0,0.22219753360737698
P00780,Nike Deluxe Fitness Band,Sports,Nike,11930.0,4.6,Nike Deluxe Fitness Band - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.,6,28,779,9.3868953338758,0.7019218311901336,0.8857142857142855,11,11,3.45,3.0,0.2727024815925825
P00781,MTR Neo Cooking Oil 32L,Grocery,MTR,40.0,3.1,Healthy living starts with MTR Neo Cooking Oil 32L. Fresh quality from MTR. This budget-friendly product offers great value for money.,4,23,780,3.713572066704308,0.03296652899664404,0.45714285714285713,6,6,0.0,1.0,0.16663889351774702
P00782,Van Heusen Eco Sneakers,Clothing,Van Heusen,1350.0,4.5,Step out in style with Van Heusen Eco Sneakers. Made with premium quality fabric by Van Heusen. This mid-range product offers great value for money.,2,48,781,7.208600337960199,0.4450737866425533,0.857142857142857,10,10,1.8,2.0,0.19998000199980004
P00783,Puma Essential Tennis Racket,Sports,Puma,21320.0,3.4,Train like a pro with Puma Essential Tennis Racket. Premium sports gear from Puma. This premium product offers great value for money.,6,40,782,9.967447781495006,0.7703761779190659,0.5428571428571427,9,9,0.0,0.0,0.0
P00784,Maybelline Silver Face Wash,Beauty,Maybelline,750.0,4.2,Discover the magic of Maybelline Silver Face Wash. Trusted skincare from Maybelline. This budget-friendly product offers great value for money.,0,25,783,6.621405651764134,0.3758362374579925,0.7714285714285714,12,12,0.0,0.0,0.0
P00785,Gold Programming Guide,Books,Pearson,2250.0,4.4,Dive into Gold Programming Guide. An enriching read published by Pearson. This mid-range product offers great value for money.,1,34,784,7.719129840906732,0.5052715581847627,0.8285714285714285,7,7,0.0,1.0,0.142836737608913
P00786,Hot Wheels Neo Doll House,Toys,Hot Wheels,4520.0,3.9,Spark imagination with Hot Wheels Neo Doll House from Hot Wheels. Safe and educational. This mid-range product offers great value for money.,7,16,785,8.416488487294606,0.5874988070233826,0.6857142857142855,8,8,0.0,0.0,0.0
P00787,Amul Royal Honey 16g,Grocery,Amul,280.0,3.5,Amul Royal Honey 16g - Goodness in every bite. Premium selection from Amul. This budget-friendly product offers great value for money.,4,1,786,5.638354669333745,0.25992231257579707,0.5714285714285714,8,8,0.0,0.0,0.0
P00788,LOreal Essential Perfume 256ml,Beauty,LOreal,160.0,4.0,LOreal Essential Perfume 256ml - Your secret to radiant skin. Premium formulation by LOreal. This budget-friendly product offers great value for money.,0,19,787,5.081404364984463,0.19425095178650048,0.7142857142857142,7,7,0.0,1.0,0.142836737608913
P00789,Nestle Plus Biscuits Pack,Grocery,Nestle,1460.0,3.7,Healthy living starts with Nestle Plus Biscuits Pack. Fresh quality from Nestle. This mid-range product offers great value for money.,4,27,788,7.2868764117507,0.45430350829441873,0.6285714285714286,11,11,3.4,1.0,0.0909008271975275
P00790,Neo Mystery Thriller,Books,Penguin,1310.0,3.8,Dive into Neo Mystery Thriller. An enriching read published by Penguin. This mid-range product offers great value for money.,1,35,789,7.1785454837637,0.4415299459120701,0.657142857142857,11,11,3.4,3.0,0.2727024815925825
P00791,Puma Basic Jeans,Clothing,Puma,8260.0,2.7,Puma Basic Jeans - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.,2,40,790,9.019300924562506,0.6585778831042333,0.3428571428571429,12,12,0.0,0.0,0.0
P00792,H&M Ultra Polo Shirt,Clothing,H&M,8740.0,4.3,Step out in style with H&M Ultra Polo Shirt. Made with premium quality fabric by H&M. This premium product offers great value for money.,2,11,791,9.075779878580487,0.6652374535135723,0.7999999999999998,10,10,0.0,0.0,0.0
P00793,Mattel Plus Board Game,Toys,Mattel,1220.0,3.9,Mattel Plus Board Game - Fun for all ages. Quality entertainment by Mattel. This mid-range product offers great value for money.,7,24,792,7.107425474110705,0.43314401313353074,0.6857142857142855,8,8,4.0,1.0,0.1249843769528809
P00794,Pigeon Elite Refrigerator 50L,Home & Kitchen,Pigeon,43000.0,2.6,Transform your kitchen with Pigeon Elite Refrigerator 50L. Reliable performance by Pigeon. This premium product offers great value for money.,5,38,793,10.668978650219241,0.8530953836094994,0.31428571428571433,12,13,0.0,1.0,0.07691716021844473
P00795,Havells Silver Pressure Cooker 500L,Home & Kitchen,Havells,49330.0,3.5,Transform your kitchen with Havells Silver Pressure Cooker 500L. Reliable performance by Havells. This premium product offers great value for money.,5,15,794,10.806307965662294,0.8692882161674147,0.5714285714285714,8,8,0.0,1.0,0.1249843769528809
P00796,The Art of Elite Living,Books,Penguin,350.0,2.4,Dive into The Art of Elite Living. An enriching read published by Penguin. This budget-friendly product offers great value for money.,1,35,795,5.860786223465865,0.28614975643975377,0.25714285714285706,7,7,0.0,0.0,0.0
P00797,The Body Shop Basic Shampoo 16ml,Beauty,The Body Shop,1530.0,3.8,The Body Shop Basic Shampoo 16ml - Your secret to radiant skin. Premium formulation by The Body Shop. This mid-range product offers great value for money.,0,47,796,7.333676395657684,0.459821807869961,0.657142857142857,15,15,3.6999999999999997,2.0,0.13332444503699753
P00798,Wilson Ultra Cricket Bat,Sports,Wilson,24410.0,4.2,Elevate your game with Wilson Ultra Cricket Bat by Wilson. Professional grade quality. This premium product offers great value for money.,6,49,797,10.102789129364767,0.7863346044003103,0.7714285714285714,10,10,4.3,1.0,0.09999000099990002
P00799,History of Max Civilizations,Books,Penguin,120.0,3.3,Expand your horizons with History of Max Civilizations. Available from Penguin publications. This budget-friendly product offers great value for money.,1,35,798,4.795790545596741,0.16057353383206635,0.5142857142857142,16,16,4.6,1.0,0.06249609399412536
P00800,Samsung Bluetooth Speaker Ultra,Electronics,Samsung,16000.0,3.3,Experience cutting-edge technology with Samsung Bluetooth Speaker Ultra. Features latest innovations from Samsung. This premium product offers great value for money.,3,43,799,9.680406499268875,0.7365304443602727,0.5142857142857142,10,10,3.8,2.0,0.19998000199980004
P00801,Nestle Plus Biscuits Pack,Grocery,Nestle,760.0,3.5,Nestle Plus Biscuits Pack - Goodness in every bite. Premium selection from Nestle. This budget-friendly product offers great value for money.,4,27,800,6.634633357861686,0.37739594835636786,0.5714285714285714,12,12,0.0,0.0,0.0
P00802,Nivea Gold Perfume 32ml,Beauty,Nivea,320.0,3.3,Discover the magic of Nivea Gold Perfume 32ml. Trusted skincare from Nivea. This budget-friendly product offers great value for money.,0,29,801,5.771441123130016,0.27561485902953203,0.5142857142857142,10,10,0.0,0.0,0.0
P00803,Levis Pro Sneakers,Clothing,Levis,2970.0,3.2,Levis Pro Sneakers - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,22,802,7.9966538754626075,0.5379950899948653,0.4857142857142857,10,10,4.1,2.0,0.19998000199980004
P00804,Prestige Gold Washing Machine 1000kg,Home & Kitchen,Prestige,13620.0,2.5,Prestige Gold Washing Machine 1000kg - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,39,803,9.519367998447342,0.7175420042681635,0.28571428571428564,4,4,0.0,0.0,0.0
P00805,Hot Wheels Eco Musical Toy,Toys,Hot Wheels,6140.0,3.3,Hot Wheels Eco Musical Toy - Fun for all ages. Quality entertainment by Hot Wheels. This premium product offers great value for money.,7,16,804,8.722742874329398,0.6236100043550099,0.5142857142857142,9,9,0.0,1.0,0.11109876680368849
P00806,Decathlon Eco Cycling Helmet,Sports,Decathlon,8960.0,2.8,Train like a pro with Decathlon Eco Cycling Helmet. Premium sports gear from Decathlon. This premium product offers great value for money.,6,7,805,9.10063710688422,0.6681684295726726,0.3714285714285714,3,3,0.0,0.0,0.0
P00807,Hasbro Silver Musical Toy,Toys,Hasbro,2840.0,4.6,Spark imagination with Hasbro Silver Musical Toy from Hasbro. Safe and educational. This mid-range product offers great value for money.,7,14,806,7.951911381854188,0.5327193940890982,0.8857142857142855,5,5,0.0,0.0,0.0
P00808,Stories of Neo Adventures,Books,Penguin,1510.0,4.7,Dive into Stories of Neo Adventures. An enriching read published by Penguin. This mid-range product offers great value for money.,1,35,807,7.32052696227274,0.4582713262969122,0.9142857142857141,10,10,0.0,0.0,0.0
P00809,Fisher-Price Advanced Educational Kit,Toys,Fisher-Price,3480.0,4.1,Spark imagination with Fisher-Price Advanced Educational Kit from Fisher-Price. Safe and educational. This mid-range product offers great value for money.,7,9,808,8.15507488781144,0.5566748956746934,0.7428571428571427,7,7,4.1,1.0,0.142836737608913
P00810,Reebok Premium Yoga Mat,Sports,Reebok,3150.0,4.6,Reebok Premium Yoga Mat - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,6,42,809,8.055475141757274,0.5449308481240103,0.8857142857142855,11,11,3.4,2.0,0.181801654395055
P00811,LG Ultra Electric Kettle,Home & Kitchen,LG,1410.0,3.2,LG Ultra Electric Kettle - Making your daily chores effortless. Energy efficient and durable. This mid-range product offers great value for money.,5,18,810,7.252053951852814,0.45019750761596194,0.4857142857142857,14,14,3.9499999999999997,4.0,0.28569387900864224
P00812,Hasbro Premium Board Game,Toys,Hasbro,3960.0,4.2,Hasbro Premium Board Game - Fun for all ages. Quality entertainment by Hasbro. This mid-range product offers great value for money.,7,14,811,8.284251797621916,0.5719064583178304,0.7714285714285714,12,12,0.0,0.0,0.0
