user_id,age,gender,location,preferences
U00496,68.0,Female,Pune,"{""categories"": [""Grocery"", ""Books"", ""Sports""], ""brands"": [""Amul"", ""Patanjali"", ""Pearson"", ""Oxford"", ""Reebok""], ""price_range"": {""min"": 5749, ""max"": 35172}}"
U00497,38.0,Female,Delhi,"{""categories"": [""Electronics"", ""Toys""], ""brands"": [""LG"", ""Sony"", ""Lego"", ""Mattel""], ""price_range"": {""min"": 2899, ""max"": 28288}}"
U00498,43.0,Male,Hyderabad,"{""categories"": [""Beauty"", ""Clothing""], ""brands"": [""The Body Shop"", ""Nivea"", ""Peter England"", ""H&M""], ""price_range"": {""min"": 3078, ""max"": 9351}}"
U00499,46.0,Male,Jaipur,"{""categories"": [""Clothing"", ""Beauty"", ""Electronics""], ""brands"": [""H&M"", ""Van Heusen"", ""Dove"", ""LOreal"", ""Samsung""], ""price_range"": {""min"": 3753, ""max"": 28491}}"
U00500,48.0,Female,Kochi,"{""categories"": [""Grocery"", ""Beauty"", ""Clothing""], ""brands"": [""Amul"", ""Tata"", ""Garnier"", ""The Body Shop"", ""Levis""], ""price_range"": {""min"": 3131, ""max"": 28697}}"
U00501,50.0,Female,Nagpur,"{""categories"": [""Electronics""], ""brands"": [""Oppo"", ""Sony""], ""price_range"": {""min"": 4184, ""max"": 38707}}"
U00502,24.0,Male,Kolkata,"{""categories"": [""Clothing"", ""Books"", ""Electronics""], ""brands"": [""Levis"", ""Adidas"", ""Pearson"", ""Cambridge"", ""Xiaomi""], ""price_range"": {""min"": 849, ""max"": 25158}}"
U00503,35.0,Female,Kochi,"{""categories"": [""Toys""], ""brands"": [""Hasbro"", ""Hot Wheels""], ""price_range"": {""min"": 2574, ""max"": 47621}}"
U00504,31.0,Female,Bangalore,"{""categories"": [""Books"", ""Toys"", ""Clothing""], ""brands"": [""Penguin"", ""Cambridge"", ""Mattel"", ""Hot Wheels"", ""H&M""], ""price_range"": {""min"": 1491, ""max"": 49437}}"
U00505,28.0,Male,Jaipur,"{""categories"": [""Home & Kitchen""], ""brands"": [""Bosch"", ""LG""], ""price_range"": {""min"": 1889, ""max"": 41373}}"
U00506,28.0,Female,Chennai,"{""categories"": [""Beauty"", ""Grocery"", ""Home & Kitchen""], ""brands"": [""The Body Shop"", ""Dove"", ""Haldirams"", ""Tata"", ""Bajaj""], ""price_range"": {""min"": 1601, ""max"": 17557}}"
U00507,37.0,Other,Indore,"{""categories"": [""Toys""], ""brands"": [""Lego"", ""Mattel""], ""price_range"": {""min"": 2514, ""max"": 38931}}"
U00508,34.0,Female,Nagpur,"{""categories"": [""Home & Kitchen"", ""Sports"", ""Clothing""], ""brands"": [""Philips"", ""Pigeon"", ""Wilson"", ""Puma"", ""Levis""], ""price_range"": {""min"": 1877, ""max"": 27908}}"
U00509,39.0,Female,Nagpur,"{""categories"": [""Toys"", ""Books"", ""Clothing""], ""brands"": [""Hot Wheels"", ""Mattel"", ""Pearson"", ""Oxford"", ""Van Heusen""], ""price_range"": {""min"": 2308, ""max"": 44193}}"
U00510,45.0,Male,Delhi,"{""categories"": [""Clothing"", ""Books""], ""brands"": [""H&M"", ""Zara"", ""Scholastic"", ""Oxford""], ""price_range"": {""min"": 3352, ""max"": 17200}}"
U00511,21.0,Male,Ahmedabad,"{""categories"": [""Sports""], ""brands"": [""Yonex"", ""Nike""], ""price_range"": {""min"": 954, ""max"": 15922}}"
U00512,34.0,Female,Nagpur,"{""categories"": [""Clothing"", ""Sports"", ""Books""], ""brands"": [""Zara"", ""Van Heusen"", ""Nike"", ""Yonex"", ""Oxford""], ""price_range"": {""min"": 1604, ""max"": 23973}}"
U00513,33.0,Female,Pune,"{""categories"": [""Books"", ""Grocery""], ""brands"": [""Scholastic"", ""Pearson"", ""Patanjali"", ""Britannia""], ""price_range"": {""min"": 1961, ""max"": 21680}}"
U00514,22.0,Female,Kolkata,"{""categories"": [""Home & Kitchen"", ""Beauty"", ""Books""], ""brands"": [""Bosch"", ""LG"", ""The Body Shop"", ""Lakme"", ""Penguin""], ""price_range"": {""min"": 1314, ""max"": 24637}}"
U00515,29.0,Female,Chandigarh,"{""categories"": [""Grocery""], ""brands"": [""Tata"", ""Patanjali""], ""price_range"": {""min"": 1426, ""max"": 44378}}"
U00516,29.0,Male,Coimbatore,"{""categories"": [""Home & Kitchen"", ""Books"", ""Toys""], ""brands"": [""Prestige"", ""Philips"", ""HarperCollins"", ""Pearson"", ""Nerf""], ""price_range"": {""min"": 1850, ""max"": 10757}}"
U00517,51.0,Female,Bangalore,"{""categories"": [""Beauty"", ""Electronics"", ""Sports""], ""brands"": [""LOreal"", ""The Body Shop"", ""Apple"", ""Sony"", ""Wilson""], ""price_range"": {""min"": 4057, ""max"": 37864}}"
U00518,27.0,Female,Bangalore,"{""categories"": [""Electronics"", ""Books""], ""brands"": [""OnePlus"", ""Xiaomi"", ""Pearson"", ""HarperCollins""], ""price_range"": {""min"": 1024, ""max"": 45911}}"
U00519,30.0,Male,Pune,"{""categories"": [""Clothing"", ""Sports""], ""brands"": [""Adidas"", ""Nike"", ""Adidas"", ""Reebok""], ""price_range"": {""min"": 1370, ""max"": 46687}}"
U00520,47.0,Male,Delhi,"{""categories"": [""Home & Kitchen""], ""brands"": [""Philips"", ""Havells""], ""price_range"": {""min"": 3818, ""max"": 27255}}"
U00521,45.0,Male,Chandigarh,"{""categories"": [""Grocery"", ""Electronics""], ""brands"": [""Tata"", ""Haldirams"", ""Xiaomi"", ""Realme""], ""price_range"": {""min"": 3323, ""max"": 14842}}"
U00522,36.0,Female,Delhi,"{""categories"": [""Toys"", ""Sports""], ""brands"": [""Hasbro"", ""Fisher-Price"", ""Nike"", ""Adidas""], ""price_range"": {""min"": 2090, ""max"": 47559}}"
U00523,23.0,Female,Pune,"{""categories"": [""Clothing""], ""brands"": [""Adidas"", ""Nike""], ""price_range"": {""min"": 815, ""max"": 7938}}"
U00524,24.0,Male,Kolkata,"{""categories"": [""Sports"", ""Home & Kitchen"", ""Clothing""], ""brands"": [""Reebok"", ""Adidas"", ""Bajaj"", ""Prestige"", ""Nike""], ""price_range"": {""min"": 724, ""max"": 25354}}"
U00525,32.0,Male,Chandigarh,"{""categories"": [""Home & Kitchen"", ""Books"", ""Grocery""], ""brands"": [""Philips"", ""Bosch"", ""Pearson"", ""HarperCollins"", ""Amul""], ""price_range"": {""min"": 1424, ""max"": 8033}}"
U00526,34.0,Male,Chandigarh,"{""categories"": [""Grocery"", ""Toys""], ""brands"": [""Nestle"", ""Tata"", ""Lego"", ""Hasbro""], ""price_range"": {""min"": 1954, ""max"": 15261}}"
U00527,27.0,Female,Indore,"{""categories"": [""Clothing"", ""Beauty"", ""Sports""], ""brands"": [""Van Heusen"", ""Puma"", ""Nivea"", ""LOreal"", ""Decathlon""], ""price_range"": {""min"": 1402, ""max"": 26578}}"
U00528,36.0,Female,Hyderabad,"{""categories"": [""Beauty"", ""Sports""], ""brands"": [""Lakme"", ""Maybelline"", ""Yonex"", ""Decathlon""], ""price_range"": {""min"": 2282, ""max"": 15660}}"
U00529,33.0,Male,Lucknow,"{""categories"": [""Beauty"", ""Toys"", ""Sports""], ""brands"": [""Lakme"", ""Garnier"", ""Mattel"", ""Hasbro"", ""Yonex""], ""price_range"": {""min"": 2257, ""max"": 46810}}"
U00530,25.0,Male,Jaipur,"{""categories"": [""Books"", ""Sports"", ""Grocery""], ""brands"": [""Scholastic"", ""Penguin"", ""Decathlon"", ""Adidas"", ""Amul""], ""price_range"": {""min"": 1641, ""max"": 27695}}"
U00531,38.0,Male,Delhi,"{""categories"": [""Books""], ""brands"": [""Oxford"", ""Cambridge""], ""price_range"": {""min"": 2519, ""max"": 46243}}"
U00532,40.0,Male,Delhi,"{""categories"": [""Electronics"", ""Home & Kitchen"", ""Toys""], ""brands"": [""Sony"", ""LG"", ""IFB"", ""Bajaj"", ""Hot Wheels""], ""price_range"": {""min"": 2379, ""max"": 41551}}"
U00533,49.0,Male,Indore,"{""categories"": [""Grocery"", ""Toys""], ""brands"": [""Tata"", ""Patanjali"", ""Hot Wheels"", ""Lego""], ""price_range"": {""min"": 3120, ""max"": 30812}}"
U00534,22.0,Male,Mumbai,"{""categories"": [""Beauty"", ""Clothing""], ""brands"": [""Lakme"", ""The Body Shop"", ""Van Heusen"", ""H&M""], ""price_range"": {""min"": 623, ""max"": 47366}}"
U00535,30.0,Female,Chennai,"{""categories"": [""Toys"", ""Books"", ""Sports""], ""brands"": [""Fisher-Price"", ""Lego"", ""Pearson"", ""Cambridge"", ""Yonex""], ""price_range"": {""min"": 2029, ""max"": 25322}}"
U00536,52.0,Male,Bangalore,"{""categories"": [""Beauty"", ""Electronics"", ""Home & Kitchen""], ""brands"": [""Lakme"", ""Dove"", ""LG"", ""Realme"", ""Bajaj""], ""price_range"": {""min"": 3734, ""max"": 49841}}"
U00537,28.0,Female,Kolkata,"{""categories"": [""Toys""], ""brands"": [""Hot Wheels"", ""Lego""], ""price_range"": {""min"": 1277, ""max"": 32830}}"
U00538,42.0,Male,Chennai,"{""categories"": [""Toys"", ""Sports"", ""Clothing""], ""brands"": [""Lego"", ""Hasbro"", ""Nike"", ""Reebok"", ""Adidas""], ""price_range"": {""min"": 2783, ""max"": 20233}}"
U00539,27.0,Male,Lucknow,"{""categories"": [""Electronics"", ""Home & Kitchen""], ""brands"": [""Sony"", ""Samsung"", ""Prestige"", ""Bosch""], ""price_range"": {""min"": 1093, ""max"": 41224}}"
U00540,26.0,Male,Bangalore,"{""categories"": [""Electronics""], ""brands"": [""Sony"", ""LG""], ""price_range"": {""min"": 1706, ""max"": 40360}}"
U00541,41.0,Male,Kolkata,"{""categories"": [""Beauty"", ""Clothing"", ""Home & Kitchen""], ""brands"": [""Maybelline"", ""Garnier"", ""H&M"", ""Zara"", ""Pigeon""], ""price_range"": {""min"": 2647, ""max"": 14782}}"
U00542,28.0,Female,Coimbatore,"{""categories"": [""Electronics"", ""Home & Kitchen"", ""Books""], ""brands"": [""OnePlus"", ""Oppo"", ""Pigeon"", ""Bajaj"", ""Pearson""], ""price_range"": {""min"": 1409, ""max"": 26835}}"
U00543,26.0,Female,Chandigarh,"{""categories"": [""Clothing"", ""Books""], ""brands"": [""Peter England"", ""H&M"", ""Scholastic"", ""Penguin""], ""price_range"": {""min"": 1115, ""max"": 21144}}"
U00544,22.0,Female,Ahmedabad,"{""categories"": [""Home & Kitchen""], ""brands"": [""Bosch"", ""Pigeon""], ""price_range"": {""min"": 1244, ""max"": 40027}}"
U00545,24.0,Female,Chennai,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""Adidas"", ""Peter England"", ""Garnier"", ""Dove""], ""price_range"": {""min"": 962, ""max"": 35940}}"
U00546,23.0,Male,Mumbai,"{""categories"": [""Electronics"", ""Toys""], ""brands"": [""Samsung"", ""Apple"", ""Lego"", ""Fisher-Price""], ""price_range"": {""min"": 700, ""max"": 30797}}"
U00547,33.0,Male,Kolkata,"{""categories"": [""Toys"", ""Clothing""], ""brands"": [""Hasbro"", ""Lego"", ""Van Heusen"", ""Adidas""], ""price_range"": {""min"": 2422, ""max"": 25215}}"
U00548,35.0,Female,Kolkata,"{""categories"": [""Books""], ""brands"": [""Oxford"", ""Scholastic""], ""price_range"": {""min"": 2570, ""max"": 24233}}"
U00549,57.0,Female,Chennai,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""Zara"", ""Nike"", ""Dove"", ""Garnier""], ""price_range"": {""min"": 4231, ""max"": 39076}}"
U00550,42.0,Female,Coimbatore,"{""categories"": [""Electronics""], ""brands"": [""Sony"", ""Apple""], ""price_range"": {""min"": 2495, ""max"": 35059}}"
U00551,36.0,Male,Indore,"{""categories"": [""Electronics"", ""Books"", ""Grocery""], ""brands"": [""Oppo"", ""Realme"", ""Scholastic"", ""Pearson"", ""Britannia""], ""price_range"": {""min"": 2764, ""max"": 18664}}"
U00552,35.0,Male,Jaipur,"{""categories"": [""Grocery""], ""brands"": [""Tata"", ""Britannia""], ""price_range"": {""min"": 2298, ""max"": 26046}}"
U00553,27.0,Female,Hyderabad,"{""categories"": [""Beauty"", ""Grocery""], ""brands"": [""The Body Shop"", ""LOreal"", ""Haldirams"", ""MTR""], ""price_range"": {""min"": 1672, ""max"": 49788}}"
U00554,32.0,Female,Hyderabad,"{""categories"": [""Grocery""], ""brands"": [""Britannia"", ""MTR""], ""price_range"": {""min"": 1686, ""max"": 20352}}"
U00555,25.0,Female,Ahmedabad,"{""categories"": [""Books"", ""Sports"", ""Beauty""], ""brands"": [""HarperCollins"", ""Pearson"", ""Nike"", ""Reebok"", ""Lakme""], ""price_range"": {""min"": 1423, ""max"": 49721}}"
U00556,30.0,Female,Jaipur,"{""categories"": [""Sports""], ""brands"": [""Wilson"", ""Decathlon""], ""price_range"": {""min"": 1707, ""max"": 25869}}"
U00557,31.0,Male,Coimbatore,"{""categories"": [""Electronics"", ""Home & Kitchen"", ""Grocery""], ""brands"": [""Realme"", ""Oppo"", ""Havells"", ""Prestige"", ""Nestle""], ""price_range"": {""min"": 1865, ""max"": 10907}}"
U00558,38.0,Male,Hyderabad,"{""categories"": [""Toys""], ""brands"": [""Fisher-Price"", ""Lego""], ""price_range"": {""min"": 2851, ""max"": 15344}}"
U00559,50.0,Female,Bangalore,"{""categories"": [""Beauty""], ""brands"": [""Lakme"", ""The Body Shop""], ""price_range"": {""min"": 3475, ""max"": 44387}}"
U00560,45.0,Female,Coimbatore,"{""categories"": [""Books"", ""Toys"", ""Beauty""], ""brands"": [""Oxford"", ""Scholastic"", ""Fisher-Price"", ""Lego"", ""Dove""], ""price_range"": {""min"": 3648, ""max"": 19098}}"
U00561,27.0,Male,Jaipur,"{""categories"": [""Home & Kitchen""], ""brands"": [""IFB"", ""Prestige""], ""price_range"": {""min"": 1823, ""max"": 20154}}"
U00562,60.0,Male,Lucknow,"{""categories"": [""Electronics"", ""Books"", ""Sports""], ""brands"": [""Sony"", ""Apple"", ""Scholastic"", ""Pearson"", ""Decathlon""], ""price_range"": {""min"": 5005, ""max"": 29046}}"
U00563,40.0,Female,Coimbatore,"{""categories"": [""Toys""], ""brands"": [""Nerf"", ""Mattel""], ""price_range"": {""min"": 3066, ""max"": 21609}}"
U00564,46.0,Female,Kolkata,"{""categories"": [""Grocery""], ""brands"": [""Britannia"", ""Nestle""], ""price_range"": {""min"": 3399, ""max"": 29598}}"
U00565,39.0,Female,Delhi,"{""categories"": [""Books"", ""Clothing"", ""Beauty""], ""brands"": [""Penguin"", ""HarperCollins"", ""Adidas"", ""Peter England"", ""Nivea""], ""price_range"": {""min"": 2579, ""max"": 21921}}"
U00566,38.0,Male,Kolkata,"{""categories"": [""Toys"", ""Electronics"", ""Beauty""], ""brands"": [""Mattel"", ""Hasbro"", ""Oppo"", ""Sony"", ""Nivea""], ""price_range"": {""min"": 2366, ""max"": 11999}}"
U00567,37.0,Male,Nagpur,"{""categories"": [""Clothing""], ""brands"": [""Adidas"", ""Peter England""], ""price_range"": {""min"": 2862, ""max"": 20869}}"
U00568,31.0,Female,Indore,"{""categories"": [""Beauty""], ""brands"": [""The Body Shop"", ""Garnier""], ""price_range"": {""min"": 1875, ""max"": 48078}}"
U00569,51.0,Male,Kochi,"{""categories"": [""Electronics""], ""brands"": [""LG"", ""Realme""], ""price_range"": {""min"": 3468, ""max"": 37469}}"
U00570,21.0,Male,Nagpur,"{""categories"": [""Sports""], ""brands"": [""Adidas"", ""Nike""], ""price_range"": {""min"": 1047, ""max"": 21331}}"
U00571,49.0,Male,Kochi,"{""categories"": [""Books"", ""Home & Kitchen"", ""Grocery""], ""brands"": [""Cambridge"", ""Penguin"", ""Havells"", ""Bajaj"", ""Patanjali""], ""price_range"": {""min"": 3577, ""max"": 39485}}"
U00572,26.0,Male,Mumbai,"{""categories"": [""Toys"", ""Grocery"", ""Books""], ""brands"": [""Hot Wheels"", ""Nerf"", ""Nestle"", ""Tata"", ""Oxford""], ""price_range"": {""min"": 1343, ""max"": 6850}}"
U00573,25.0,Female,Indore,"{""categories"": [""Home & Kitchen"", ""Electronics"", ""Toys""], ""brands"": [""Prestige"", ""IFB"", ""LG"", ""Apple"", ""Hasbro""], ""price_range"": {""min"": 1003, ""max"": 11040}}"
U00574,29.0,Male,Kolkata,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""H&M"", ""Van Heusen"", ""Lakme"", ""The Body Shop""], ""price_range"": {""min"": 1903, ""max"": 37128}}"
U00575,33.0,Other,Delhi,"{""categories"": [""Books"", ""Sports""], ""brands"": [""Oxford"", ""HarperCollins"", ""Nike"", ""Puma""], ""price_range"": {""min"": 2248, ""max"": 13781}}"
U00576,25.0,Female,Delhi,"{""categories"": [""Electronics""], ""brands"": [""Oppo"", ""Samsung""], ""price_range"": {""min"": 1241, ""max"": 46937}}"
U00577,27.0,Male,Bangalore,"{""categories"": [""Toys"", ""Grocery""], ""brands"": [""Nerf"", ""Fisher-Price"", ""Amul"", ""Tata""], ""price_range"": {""min"": 1304, ""max"": 49046}}"
U00578,42.0,Male,Pune,"{""categories"": [""Toys"", ""Clothing""], ""brands"": [""Mattel"", ""Hasbro"", ""Puma"", ""Peter England""], ""price_range"": {""min"": 2673, ""max"": 26363}}"
U00579,,Female,Chennai,"{""categories"": [""Grocery"", ""Clothing"", ""Electronics""], ""brands"": [""MTR"", ""Patanjali"", ""Levis"", ""Zara"", ""OnePlus""], ""price_range"": {""min"": 1877, ""max"": 22759}}"
U00580,43.0,Female,Pune,"{""categories"": [""Grocery"", ""Electronics"", ""Toys""], ""brands"": [""Britannia"", ""Amul"", ""Sony"", ""LG"", ""Hasbro""], ""price_range"": {""min"": 2633, ""max"": 33658}}"
U00581,55.0,Female,Hyderabad,"{""categories"": [""Electronics"", ""Books"", ""Sports""], ""brands"": [""Xiaomi"", ""LG"", ""Cambridge"", ""Oxford"", ""Puma""], ""price_range"": {""min"": 4330, ""max"": 22050}}"
U00582,40.0,Male,Jaipur,"{""categories"": [""Sports"", ""Books"", ""Home & Kitchen""], ""brands"": [""Adidas"", ""Nike"", ""Scholastic"", ""Cambridge"", ""Philips""], ""price_range"": {""min"": 3089, ""max"": 48991}}"
U00583,41.0,Male,Coimbatore,"{""categories"": [""Beauty"", ""Electronics""], ""brands"": [""The Body Shop"", ""Nivea"", ""Xiaomi"", ""Realme""], ""price_range"": {""min"": 2695, ""max"": 43828}}"
U00584,48.0,Male,Lucknow,"{""categories"": [""Books"", ""Clothing"", ""Electronics""], ""brands"": [""HarperCollins"", ""Pearson"", ""H&M"", ""Peter England"", ""Samsung""], ""price_range"": {""min"": 3596, ""max"": 37718}}"
U00585,25.0,Female,Hyderabad,"{""categories"": [""Toys""], ""brands"": [""Mattel"", ""Hasbro""], ""price_range"": {""min"": 1026, ""max"": 8088}}"
U00586,69.0,Female,Bangalore,"{""categories"": [""Books""], ""brands"": [""Cambridge"", ""Scholastic""], ""price_range"": {""min"": 6084, ""max"": 44157}}"
U00587,58.0,Other,Indore,"{""categories"": [""Sports"", ""Beauty"", ""Electronics""], ""brands"": [""Wilson"", ""Decathlon"", ""LOreal"", ""Dove"", ""Sony""], ""price_range"": {""min"": 4964, ""max"": 35990}}"
U00588,30.0,Male,Hyderabad,"{""categories"": [""Grocery"", ""Beauty"", ""Home & Kitchen""], ""brands"": [""Nestle"", ""Amul"", ""Lakme"", ""The Body Shop"", ""Prestige""], ""price_range"": {""min"": 1871, ""max"": 27461}}"
U00589,22.0,Other,Lucknow,"{""categories"": [""Books"", ""Electronics"", ""Beauty""], ""brands"": [""Oxford"", ""Penguin"", ""Xiaomi"", ""OnePlus"", ""Maybelline""], ""price_range"": {""min"": 1321, ""max"": 48184}}"
U00590,59.0,Female,Kolkata,"{""categories"": [""Home & Kitchen"", ""Toys""], ""brands"": [""Bosch"", ""Prestige"", ""Lego"", ""Hasbro""], ""price_range"": {""min"": 4165, ""max"": 29590}}"
U00591,29.0,Male,Lucknow,"{""categories"": [""Home & Kitchen""], ""brands"": [""Pigeon"", ""IFB""], ""price_range"": {""min"": 1538, ""max"": 10324}}"
U00592,28.0,Female,Jaipur,"{""categories"": [""Sports""], ""brands"": [""Nike"", ""Puma""], ""price_range"": {""min"": 1704, ""max"": 27746}}"
U00593,25.0,Female,Kochi,"{""categories"": [""Toys"", ""Beauty"", ""Electronics""], ""brands"": [""Mattel"", ""Nerf"", ""LOreal"", ""Maybelline"", ""Sony""], ""price_range"": {""min"": 988, ""max"": 8950}}"
U00594,37.0,Female,Pune,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""Britannia"", ""Nestle"", ""Wilson"", ""Yonex""], ""price_range"": {""min"": 2561, ""max"": 47000}}"
U00595,64.0,Male,Kochi,"{""categories"": [""Sports"", ""Clothing""], ""brands"": [""Wilson"", ""Yonex"", ""Puma"", ""Levis""], ""price_range"": {""min"": 5262, ""max"": 27272}}"
U00596,68.0,Female,Chennai,"{""categories"": [""Beauty"", ""Clothing"", ""Toys""], ""brands"": [""Garnier"", ""Lakme"", ""Van Heusen"", ""Peter England"", ""Hot Wheels""], ""price_range"": {""min"": 5462, ""max"": 30142}}"
U00597,32.0,Male,Bangalore,"{""categories"": [""Sports"", ""Toys"", ""Beauty""], ""brands"": [""Adidas"", ""Wilson"", ""Hot Wheels"", ""Lego"", ""Nivea""], ""price_range"": {""min"": 2079, ""max"": 44377}}"
U00598,24.0,Female,Kolkata,"{""categories"": [""Clothing""], ""brands"": [""Levis"", ""Puma""], ""price_range"": {""min"": 1424, ""max"": 47158}}"
U00599,55.0,Male,Kolkata,"{""categories"": [""Home & Kitchen"", ""Sports""], ""brands"": [""Pigeon"", ""IFB"", ""Wilson"", ""Decathlon""], ""price_range"": {""min"": 4328, ""max"": 10955}}"
U00600,48.0,Female,Chandigarh,"{""categories"": [""Sports""], ""brands"": [""Reebok"", ""Nike""], ""price_range"": {""min"": 3549, ""max"": 9450}}"
U00601,31.0,Male,Chennai,"{""categories"": [""Books"", ""Clothing"", ""Sports""], ""brands"": [""Penguin"", ""Scholastic"", ""H&M"", ""Van Heusen"", ""Nike""], ""price_range"": {""min"": 1445, ""max"": 48669}}"
U00602,37.0,Male,Mumbai,"{""categories"": [""Electronics""], ""brands"": [""Realme"", ""LG""], ""price_range"": {""min"": 2407, ""max"": 35180}}"
U00603,28.0,Male,Kochi,"{""categories"": [""Toys"", ""Clothing""], ""brands"": [""Fisher-Price"", ""Nerf"", ""Van Heusen"", ""Puma""], ""price_range"": {""min"": 1498, ""max"": 33962}}"
U00604,46.0,Male,Jaipur,"{""categories"": [""Toys"", ""Electronics""], ""brands"": [""Fisher-Price"", ""Hot Wheels"", ""LG"", ""Apple""], ""price_range"": {""min"": 3144, ""max"": 24396}}"
U00605,30.0,Male,Ahmedabad,"{""categories"": [""Clothing"", ""Toys"", ""Electronics""], ""brands"": [""H&M"", ""Nike"", ""Mattel"", ""Nerf"", ""Apple""], ""price_range"": {""min"": 1209, ""max"": 49209}}"
