interaction_id,user_id,product_id,interaction_type,timestamp,rating,session_id,device,search_query
1382,U0426,P03320,add_to_cart,2026-01-03 19:51:45,,S1964,desktop,
1383,U0297,P02722,click,2025-12-29 16:51:45,,S0293,tablet,
1384,U0028,P01036,purchase,2025-12-07 21:51:45,5.0,S1224,mobile,
1385,U0379,P03606,click,2026-01-28 11:51:45,,S1403,desktop,
1386,U0444,P04786,view,2025-12-02 22:51:45,,S0761,mobile,
1387,U0096,P02399,search,2025-11-26 02:51:45,,S1756,tablet,electronics
1388,U0479,P00052,view,2025-12-26 04:51:45,,S1481,tablet,
1389,U0238,P01122,click,2025-11-11 10:51:45,,S1430,tablet,
1390,U0027,P01995,add_to_cart,2025-11-09 15:51:45,,S0192,desktop,
1391,U0232,P01973,view,2025-10-09 20:51:45,,S1804,mobile,
1392,U0356,P02697,view,2025-12-13 04:51:45,,S0820,tablet,
1393,U0228,P03357,add_to_cart,2025-10-04 15:51:45,,S1739,tablet,
1394,U0219,P00646,wishlist,2026-02-14 19:51:45,,S1683,mobile,
1395,U0457,P04244,view,2026-01-15 15:51:45,,S0795,desktop,
1396,U0396,P04450,view,2026-01-29 06:51:45,,S1739,desktop,
1397,U0346,P03962,view,2025-09-29 02:51:45,,S1240,desktop,
1398,U0256,P00703,add_to_cart,2025-12-17 19:51:45,,S1745,desktop,
1399,U0328,P03783,search,2025-10-22 15:51:45,,S0050,tablet,beauty
1400,U0190,P02294,click,2026-03-11 16:51:45,,S1776,mobile,
1401,U0075,P00808,search,2026-01-28 08:51:45,,S0103,tablet,books
1402,U0497,P00008,view,2025-12-30 10:51:45,,S0802,mobile,
1403,U0244,P00398,click,2026-03-12 13:51:45,,S1949,tablet,
1404,U0376,P02465,view,2026-03-07 18:51:45,,S0578,mobile,
1405,U0140,P03346,click,2025-11-14 09:51:45,,S0156,tablet,
1406,U0110,P01565,click,2025-10-08 16:51:45,,S0563,tablet,
1407,U0331,P03622,view,2025-11-15 18:51:45,,S0404,mobile,
1408,U0320,P03370,click,2026-01-02 07:51:45,,S0578,desktop,
1409,U0057,P04563,view,2026-03-01 00:51:45,,S0077,mobile,
1410,U0455,P00965,click,2025-10-20 03:51:45,,S1422,tablet,
1411,U0331,P03963,add_to_cart,2025-12-03 17:51:45,,S0219,desktop,
1412,U0265,P03476,wishlist,2025-11-12 06:51:45,,S0232,mobile,
1413,U0292,P03586,click,2025-11-11 13:51:45,,S1360,mobile,
1414,U0082,P00371,add_to_cart,2026-03-17 09:51:45,,S1986,tablet,
1415,U0107,P02923,add_to_cart,2026-03-07 01:51:45,,S0713,desktop,
1416,U0168,P04307,click,2025-12-21 12:51:45,,S0507,tablet,
1417,U0336,P02305,view,2025-12-11 22:51:45,,S0291,mobile,
1418,U0240,P03949,view,2026-03-13 17:51:45,,S1396,desktop,
1419,U0277,P03485,click,2025-11-20 00:51:45,,S1780,mobile,
1420,U0003,P01659,view,2025-11-13 09:51:45,,S0419,mobile,
1421,U0462,P01465,click,2025-12-16 06:51:45,,S1214,tablet,
1422,U0416,P02415,view,2025-12-19 20:51:45,,S1455,mobile,
1423,U0085,P02882,search,2025-12-05 16:51:45,,S1984,mobile,home & kitchen
1424,U0003,P03827,purchase,2026-03-23 02:51:45,5.0,S1893,desktop,
1425,U0065,P00066,add_to_cart,2026-01-26 02:51:45,,S1772,tablet,
1426,U0433,P04183,click,2026-02-23 16:51:45,,S1800,tablet,
1427,U0150,P03938,add_to_cart,2025-12-15 13:51:45,,S0003,tablet,
1428,U0032,P01215,view,2026-02-15 21:51:45,,S1757,desktop,
1429,U0073,P03998,view,2025-10-02 18:51:45,,S0715,tablet,
1430,U0338,P03874,view,2025-10-16 21:51:45,,S1850,desktop,
1431,U0479,P01017,click,2025-10-19 06:51:45,,S0717,desktop,
1432,U0207,P03332,view,2025-10-20 00:51:45,,S1482,tablet,
1433,U0194,P01653,view,2026-01-15 19:51:45,,S0036,tablet,
1434,U0366,P02154,search,2025-10-03 07:51:45,,S1398,tablet,home & kitchen
1435,U0187,P01595,wishlist,2026-02-06 15:51:45,,S1716,mobile,
1436,U0297,P02029,wishlist,2025-09-25 19:51:45,,S0940,mobile,
1437,U0186,P01892,click,2026-02-23 09:51:45,,S1010,tablet,
1438,U0301,P00344,add_to_cart,2026-02-28 18:51:45,,S0142,desktop,
1439,U0363,P01241,click,2026-03-17 03:51:45,,S0067,mobile,
1440,U0206,P01939,add_to_cart,2025-11-25 09:51:45,,S1225,desktop,
1441,U0443,P01690,view,2025-11-15 03:51:45,,S1462,mobile,
1442,U0184,P04775,view,2026-01-11 01:51:45,,S0826,desktop,
1443,U0292,P03154,view,2025-11-15 06:51:45,,S1298,desktop,
1444,U0437,P01164,view,2026-01-30 17:51:45,,S1931,desktop,
1445,U0355,P03341,click,2025-11-12 15:51:45,,S0636,desktop,
1446,U0276,P04152,add_to_cart,2026-01-09 19:51:45,,S0081,mobile,
1447,U0353,P01158,view,2025-12-13 22:51:45,,S0102,mobile,
1448,U0156,P00133,view,2025-10-25 19:51:45,,S1146,desktop,
1449,U0144,P04111,search,2025-12-11 23:51:45,,S0416,tablet,electronics
1450,U0030,P01624,wishlist,2026-01-02 06:51:45,,S1731,tablet,
1451,U0466,P00098,view,2026-03-10 18:51:45,,S1480,mobile,
1452,U0302,P00511,click,2025-11-11 16:51:45,,S1490,mobile,
1453,U0415,P04356,wishlist,2026-02-08 03:51:45,,S1319,mobile,
1454,U0172,P00501,view,2025-10-22 14:51:45,,S1280,tablet,
1455,U0026,P00347,search,2025-09-25 12:51:45,,S1298,desktop,sports
1456,U0214,P03524,click,2025-11-07 23:51:45,,S0051,tablet,
1457,U0404,P01150,wishlist,2025-10-02 23:51:45,,S0879,tablet,
1458,U0035,P03830,search,2026-01-18 05:51:45,,S1735,mobile,grocery
1459,U0447,P00695,wishlist,2026-03-02 18:51:45,,S0715,tablet,
1460,U0281,P02004,view,2025-10-19 06:51:45,,S1019,mobile,
1461,U0310,P02491,wishlist,2026-02-28 02:51:45,,S1198,mobile,
1462,U0383,P03295,add_to_cart,2025-11-23 06:51:45,,S1503,desktop,
1463,U0332,P03501,purchase,2025-12-05 04:51:45,4.0,S0202,tablet,
1464,U0254,P04181,click,2026-01-28 06:51:45,,S1899,mobile,
1465,U0222,P02729,view,2025-10-08 07:51:45,,S1801,tablet,
1466,U0083,P01413,click,2026-02-05 06:51:45,,S0886,desktop,
1467,U0228,P04718,add_to_cart,2026-02-03 05:51:45,,S1319,desktop,
1468,U0044,P02662,view,2025-11-03 23:51:45,,S1234,tablet,
1469,U0457,P04991,view,2026-01-09 01:51:45,,S1196,mobile,
1470,U0414,P00990,view,2025-10-16 04:51:45,,S0984,desktop,
1471,U0078,P03122,view,2025-11-04 13:51:45,,S1869,tablet,
1472,U0190,P04360,view,2026-03-17 17:51:45,,S1881,tablet,
1473,U0482,P01023,purchase,2026-02-25 07:51:45,5.0,S1130,tablet,
1474,U0097,P04770,wishlist,2025-12-24 07:51:45,,S0719,mobile,
1475,U0274,P00969,purchase,2026-01-05 03:51:45,5.0,S0115,tablet,
1476,U0185,P00036,add_to_cart,2026-02-05 11:51:45,,S0553,tablet,
1477,U0361,P04497,purchase,2025-11-19 08:51:45,4.0,S0102,tablet,
1478,U0120,P01746,view,2026-02-25 20:51:45,,S1797,mobile,
1479,U0175,P04130,click,2025-10-15 18:51:45,,S1011,desktop,
1480,U0088,P03366,add_to_cart,2025-10-22 08:51:45,,S0306,mobile,
1481,U0083,P03217,add_to_cart,2026-02-21 23:51:45,,S1149,mobile,
1482,U0197,P00153,purchase,2025-11-16 23:51:45,4.0,S1926,mobile,
1483,U0416,P03265,add_to_cart,2025-12-06 15:51:45,,S0532,tablet,
1484,U0413,P01812,click,2025-10-13 10:51:45,,S0051,tablet,
1485,U0415,P00799,purchase,2026-01-13 10:51:45,5.0,S1359,tablet,
1486,U0189,P04064,view,2025-12-17 02:51:45,,S1850,desktop,
1487,U0404,P02232,search,2026-01-27 11:51:45,,S0677,tablet,toys
1488,U0034,P04611,wishlist,2025-10-06 06:51:45,,S0725,tablet,
1489,U0102,P04240,view,2026-01-08 02:51:45,,S1519,mobile,
1490,U0339,P02894,add_to_cart,2025-12-04 23:51:45,,S0328,desktop,
1491,U0427,P03255,purchase,2025-11-12 09:51:45,4.0,S0061,tablet,
1492,U0416,P04129,click,2025-11-14 00:51:45,,S0596,mobile,
1493,U0082,P03347,purchase,2025-10-19 02:51:45,4.0,S1699,tablet,
1494,U0129,P04802,add_to_cart,2025-11-07 18:51:45,,S0730,mobile,
1495,U0391,P02504,view,2026-03-09 08:51:45,,S1477,mobile,
1496,U0306,P03331,click,2026-03-22 18:51:45,,S0938,mobile,
1497,U0144,P04730,view,2025-11-25 05:51:45,,S0466,tablet,
1498,U0251,P04836,view,2025-10-13 08:51:45,,S1366,tablet,
1499,U0497,P04667,search,2026-03-08 06:51:45,,S0283,desktop,grocery
1500,U0287,P00901,click,2025-10-02 15:51:45,,S1412,tablet,
1501,U0326,P00231,add_to_cart,2025-11-01 16:51:45,,S0639,mobile,
1502,U0176,P01090,search,2025-10-23 11:51:45,,S1581,tablet,clothing
1503,U0352,P01827,purchase,2025-10-17 09:51:45,4.0,S1634,tablet,
1504,U0372,P00915,view,2025-10-07 08:51:45,,S1180,mobile,
1505,U0141,P01367,click,2026-02-05 05:51:45,,S1674,desktop,
1506,U0077,P01532,purchase,2025-12-26 16:51:45,4.0,S1073,desktop,
1507,U0254,P04366,add_to_cart,2025-12-25 08:51:45,,S0600,desktop,
1508,U0489,P00276,purchase,2025-10-15 17:51:45,5.0,S0664,mobile,
1509,U0041,P02643,purchase,2026-01-02 22:51:45,4.0,S0930,tablet,
1510,U0017,P03424,view,2026-02-05 02:51:45,,S1731,mobile,
1511,U0213,P03697,view,2026-02-28 15:51:45,,S1733,mobile,
1512,U0342,P03158,wishlist,2026-02-10 06:51:45,,S0528,mobile,
1513,U0089,P00236,click,2025-11-10 16:51:45,,S1047,tablet,
1514,U0227,P04679,add_to_cart,2026-03-09 06:51:45,,S1170,mobile,
1515,U0043,P01819,view,2026-01-23 00:51:45,,S1225,desktop,
1516,U0487,P03984,search,2026-01-04 09:51:45,,S0067,tablet,toys
1517,U0169,P04835,click,2026-02-19 22:51:45,,S1442,tablet,
1518,U0215,P01428,wishlist,2026-01-28 11:51:45,,S1601,mobile,
1519,U0424,P04556,click,2026-03-15 10:51:45,,S1029,desktop,
1520,U0436,P02391,add_to_cart,2026-03-10 15:51:45,,S0757,tablet,
1521,U0418,P02853,view,2025-10-02 15:51:45,,S1133,mobile,
1522,U0403,P00878,view,2026-02-19 04:51:45,,S0741,desktop,
1523,U0227,P04792,add_to_cart,2026-02-23 21:51:45,,S0679,desktop,
1524,U0303,P02104,view,2026-03-03 03:51:45,,S1743,tablet,
1525,U0104,P03562,search,2025-12-19 12:51:45,,S1875,mobile,sports
1526,U0454,P04694,click,2026-02-21 22:51:45,,S1316,mobile,
1527,U0165,P04825,view,2025-10-03 05:51:45,,S1239,mobile,
1528,U0200,P02784,purchase,2025-11-29 13:51:45,5.0,S1043,mobile,
1529,U0432,P00742,add_to_cart,2025-11-16 04:51:45,,S0469,tablet,
1530,U0080,P03305,click,2026-03-05 09:51:45,,S0907,mobile,
1531,U0348,P00877,purchase,2025-12-23 15:51:45,5.0,S1398,desktop,
1532,U0250,P02954,search,2025-10-16 20:51:45,,S0166,desktop,beauty
1533,U0443,P02364,view,2026-03-22 14:51:45,,S0013,mobile,
1534,U0398,P04434,click,2025-10-19 18:51:45,,S1817,mobile,
1535,U0382,P02837,search,2026-02-09 00:51:45,,S0648,tablet,home & kitchen
1536,U0205,P00311,view,2026-03-12 11:51:45,,S0018,tablet,
1537,U0400,P01686,view,2025-09-29 21:51:45,,S0941,tablet,
1538,U0179,P04687,add_to_cart,2026-02-15 12:51:45,,S1616,desktop,
1539,U0278,P00546,search,2025-11-03 22:51:45,,S0271,desktop,sports
1540,U0089,P00861,view,2026-01-12 07:51:45,,S0124,mobile,
1541,U0280,P00021,view,2025-11-06 22:51:45,,S1121,mobile,
1542,U0186,P01424,view,2025-11-03 20:51:45,,S0404,tablet,
1543,U0375,P04574,view,2025-10-12 06:51:45,,S0456,desktop,
1544,U0431,P04021,wishlist,2025-12-17 00:51:45,,S0026,desktop,
1545,U0384,P03806,click,2026-02-05 18:51:45,,S0088,mobile,
1546,U0182,P00802,purchase,2025-11-23 19:51:45,5.0,S0889,mobile,
1547,U0138,P04296,purchase,2026-01-01 16:51:45,4.0,S0940,mobile,
1548,U0271,P04828,purchase,2025-10-16 11:51:45,4.0,S0623,desktop,
1549,U0133,P03444,add_to_cart,2026-02-16 00:51:45,,S0810,desktop,
1550,U0174,P04901,view,2025-12-05 04:51:45,,S0161,mobile,
1551,U0225,P04074,click,2026-02-16 06:51:45,,S0493,tablet,
1552,U0182,P03437,purchase,2025-12-17 05:51:45,5.0,S1926,mobile,
1553,U0191,P03622,view,2025-11-05 03:51:45,,S0979,tablet,
1554,U0147,P00382,view,2026-02-17 13:51:45,,S1408,tablet,
1555,U0475,P02365,add_to_cart,2026-03-07 10:51:45,,S0609,desktop,
1556,U0454,P03707,view,2026-01-28 19:51:45,,S0608,tablet,
1557,U0057,P03505,purchase,2025-09-30 10:51:45,4.0,S1375,mobile,
1558,U0192,P01027,add_to_cart,2025-11-07 20:51:45,,S0864,mobile,
1559,U0455,P02146,click,2026-01-19 07:51:45,,S0642,desktop,
1560,U0276,P03175,click,2025-11-21 19:51:45,,S0444,desktop,
1561,U0283,P00033,view,2025-11-06 12:51:45,,S0997,tablet,
1562,U0309,P01867,click,2026-01-24 21:51:45,,S1727,mobile,
1563,U0392,P01197,purchase,2025-09-25 00:51:45,4.0,S1319,mobile,
1564,U0248,P03141,view,2026-01-26 11:51:45,,S0132,mobile,
1565,U0465,P01395,click,2026-03-04 02:51:45,,S0926,mobile,
1566,U0066,P03910,view,2026-02-03 19:51:45,,S0180,tablet,
1567,U0059,P00415,purchase,2025-11-22 09:51:45,4.0,S1077,tablet,
1568,U0374,P04266,add_to_cart,2025-10-28 04:51:45,,S1832,desktop,
1569,U0298,P02693,view,2026-02-18 16:51:45,,S1005,mobile,
1570,U0057,P02851,wishlist,2025-12-23 03:51:45,,S1511,mobile,
1571,U0284,P00910,wishlist,2026-03-22 06:51:45,,S0158,desktop,
1572,U0109,P03357,search,2026-02-28 06:51:45,,S0410,mobile,books
1573,U0087,P02956,click,2026-02-06 20:51:45,,S1776,desktop,
1574,U0053,P03364,view,2025-11-01 03:51:45,,S0146,mobile,
1575,U0294,P01731,click,2025-09-28 21:51:45,,S1209,tablet,
1576,U0298,P00439,click,2026-02-09 21:51:45,,S0097,mobile,
1577,U0391,P04083,view,2025-11-18 08:51:45,,S0387,tablet,
1578,U0357,P01703,purchase,2025-09-29 13:51:45,5.0,S0247,mobile,
1579,U0040,P02067,click,2026-03-13 10:51:45,,S1412,tablet,
1580,U0428,P01218,add_to_cart,2026-01-08 08:51:45,,S1057,desktop,
1581,U0258,P03428,search,2026-01-22 22:51:45,,S1225,tablet,toys
1582,U0281,P01014,view,2026-01-11 20:51:45,,S0447,tablet,
1583,U0324,P02821,view,2026-01-14 17:51:45,,S1708,tablet,
1584,U0359,P02644,click,2026-03-06 23:51:45,,S1514,desktop,
1585,U0427,P01455,search,2026-02-24 21:51:45,,S0374,tablet,electronics
1586,U0097,P00985,add_to_cart,2025-12-13 12:51:45,,S1171,tablet,
1587,U0134,P01821,add_to_cart,2025-11-02 11:51:45,,S0652,mobile,
1588,U0049,P00528,add_to_cart,2026-03-22 04:51:45,,S1225,desktop,
1589,U0267,P04983,view,2025-10-25 06:51:45,,S1425,tablet,
1590,U0157,P04363,click,2025-10-14 11:51:45,,S1874,tablet,
1591,U0017,P04923,add_to_cart,2026-02-06 21:51:45,,S0221,desktop,
1592,U0248,P02684,add_to_cart,2026-03-01 06:51:45,,S0821,tablet,
1593,U0033,P01813,wishlist,2025-11-24 13:51:45,,S1914,desktop,
1594,U0232,P01169,view,2025-10-07 12:51:45,,S1448,desktop,
1595,U0500,P02596,view,2026-02-08 23:51:45,,S0350,tablet,
1596,U0436,P00771,add_to_cart,2025-11-09 20:51:45,,S0471,mobile,
1597,U0211,P01588,add_to_cart,2025-12-03 09:51:45,,S0632,mobile,
1598,U0049,P00819,add_to_cart,2026-01-04 10:51:45,,S0550,mobile,
1599,U0152,P04529,search,2026-01-14 15:51:45,,S1371,tablet,home & kitchen
1600,U0016,P02002,purchase,2025-12-20 19:51:45,4.0,S0631,desktop,
1601,U0211,P00954,add_to_cart,2025-11-13 06:51:45,,S1347,mobile,
1602,U0173,P00089,add_to_cart,2025-10-28 10:51:45,,S0212,desktop,
1603,U0254,P04422,add_to_cart,2026-03-08 13:51:45,,S0958,mobile,
1604,U0164,P02457,purchase,2026-02-28 22:51:45,4.0,S0115,tablet,
1605,U0466,P03159,search,2025-10-05 17:51:45,,S0056,tablet,books
1606,U0103,P04899,view,2025-10-28 01:51:45,,S0360,mobile,
1607,U0325,P01982,click,2025-12-17 06:51:45,,S1195,tablet,
1608,U0480,P04915,view,2026-02-10 01:51:45,,S0711,mobile,
1609,U0119,P04741,view,2026-03-07 23:51:45,,S1685,tablet,
1610,U0401,P04988,add_to_cart,2025-10-16 12:51:45,,S1605,desktop,
1611,U0065,P02512,view,2025-12-05 22:51:45,,S0364,tablet,
1612,U0382,P01635,view,2026-01-06 22:51:45,,S1060,tablet,
1613,U0310,P02000,view,2025-12-20 16:51:45,,S1924,tablet,
1614,U0270,P00308,click,2025-12-22 10:51:45,,S0360,desktop,
1615,U0128,P01447,click,2025-10-17 15:51:45,,S1136,desktop,
1616,U0176,P01676,view,2026-03-19 01:51:45,,S1766,desktop,
1617,U0084,P04583,add_to_cart,2025-11-11 00:51:45,,S0765,tablet,
1618,U0140,P03929,purchase,2026-03-22 12:51:45,5.0,S1653,tablet,
1619,U0448,P02322,view,2026-01-01 00:51:45,,S0197,desktop,
1620,U0208,P03754,view,2025-11-04 03:51:45,,S0413,mobile,
1621,U0020,P04823,view,2026-02-18 02:51:45,,S1042,desktop,
1622,U0109,P02334,add_to_cart,2025-10-18 23:51:45,,S0824,tablet,
1623,U0194,P03587,click,2025-11-07 00:51:45,,S1187,desktop,
1624,U0234,P00904,click,2025-10-11 19:51:45,,S1787,desktop,
1625,U0300,P03598,search,2026-03-04 19:51:45,,S1973,mobile,books
1626,U0409,P00820,view,2025-11-22 08:51:45,,S0858,desktop,
1627,U0373,P00547,click,2025-11-15 06:51:45,,S1933,mobile,
1628,U0352,P02502,view,2025-10-01 14:51:45,,S0419,desktop,
1629,U0356,P03783,click,2025-12-31 19:51:45,,S1809,desktop,
1630,U0166,P00137,add_to_cart,2025-12-10 06:51:45,,S1755,tablet,
1631,U0296,P01879,click,2026-01-04 18:51:45,,S0278,tablet,
1632,U0384,P01458,purchase,2025-12-03 17:51:45,5.0,S1440,tablet,
1633,U0301,P03520,view,2026-03-16 15:51:45,,S0677,mobile,
1634,U0442,P04348,view,2025-09-25 04:51:45,,S0877,tablet,
1635,U0089,P02465,click,2026-03-05 23:51:45,,S0843,mobile,
1636,U0265,P01860,purchase,2025-12-10 02:51:45,5.0,S1375,desktop,
1637,U0101,P01730,view,2026-03-03 19:51:45,,S1577,mobile,
1638,U0436,P03599,click,2025-12-18 00:51:45,,S0683,mobile,
1639,U0496,P01708,view,2026-01-07 23:51:45,,S1886,tablet,
1640,U0441,P03781,click,2025-12-18 04:51:45,,S0100,mobile,
1641,U0199,P00425,search,2025-12-06 13:51:45,,S0520,desktop,books
1642,U0349,P03370,click,2025-10-22 07:51:45,,S1531,tablet,
1643,U0368,P04691,view,2026-02-14 13:51:45,,S0456,desktop,
1644,U0226,P04189,add_to_cart,2026-03-12 05:51:45,,S1808,mobile,
1645,U0430,P02553,view,2025-12-23 05:51:45,,S0946,desktop,
1646,U0089,P03022,view,2025-12-14 05:51:45,,S1103,desktop,
1647,U0357,P04470,search,2025-10-21 04:51:45,,S1667,desktop,sports
1648,U0136,P03067,add_to_cart,2025-09-30 10:51:45,,S1332,mobile,
1649,U0482,P01119,click,2026-02-04 05:51:45,,S1536,desktop,
1650,U0404,P02177,click,2025-11-25 06:51:45,,S1142,desktop,
1651,U0145,P00197,wishlist,2025-11-22 06:51:45,,S0957,desktop,
1652,U0042,P02940,view,2026-03-02 17:51:45,,S0650,desktop,
1653,U0393,P00530,add_to_cart,2026-03-10 18:51:45,,S1318,tablet,
1654,U0024,P00313,purchase,2025-12-19 07:51:45,5.0,S1037,mobile,
1655,U0124,P02158,view,2025-11-10 09:51:45,,S1341,tablet,
1656,U0217,P01539,search,2025-10-02 15:51:45,,S1929,desktop,grocery
1657,U0221,P00111,search,2026-03-15 11:51:45,,S0956,mobile,sports
1658,U0438,P00645,view,2026-01-21 10:51:45,,S1198,tablet,
1659,U0186,P00638,view,2025-09-29 00:51:45,,S1028,tablet,
1660,U0303,P02576,wishlist,2026-03-02 02:51:45,,S0209,tablet,
1661,U0455,P03633,purchase,2026-01-13 07:51:45,5.0,S0639,tablet,
1662,U0157,P00871,click,2025-10-10 06:51:45,,S1047,desktop,
1663,U0343,P04867,click,2025-10-03 23:51:45,,S1759,desktop,
1664,U0281,P00130,add_to_cart,2026-02-18 08:51:45,,S0828,desktop,
1665,U0308,P04204,add_to_cart,2026-03-07 11:51:45,,S1472,mobile,
1666,U0360,P00025,add_to_cart,2025-10-27 21:51:45,,S0381,desktop,
1667,U0217,P00143,view,2025-11-20 22:51:45,,S0496,tablet,
1668,U0274,P00595,view,2025-12-24 17:51:45,,S0443,mobile,
1669,U0273,P02633,click,2025-11-29 12:51:45,,S0437,tablet,
1670,U0303,P02076,click,2025-11-16 09:51:45,,S0344,desktop,
1671,U0234,P01015,view,2025-12-31 00:51:45,,S0538,desktop,
1672,U0053,P01856,purchase,2025-11-20 23:51:45,4.0,S0732,mobile,
1673,U0276,P03329,click,2025-11-17 04:51:45,,S0620,mobile,
1674,U0105,P03013,view,2025-10-03 13:51:45,,S0018,mobile,
1675,U0182,P02347,search,2025-12-07 09:51:45,,S1095,mobile,beauty
1676,U0179,P01394,add_to_cart,2025-11-19 02:51:45,,S1234,desktop,
1677,U0176,P00475,purchase,2025-11-11 10:51:45,4.0,S1388,mobile,
1678,U0470,P02758,click,2025-11-12 16:51:45,,S0772,desktop,
1679,U0177,P01457,view,2026-01-31 16:51:45,,S1204,mobile,
1680,U0160,P04398,search,2026-03-13 20:51:45,,S0114,mobile,clothing
1681,U0492,P03184,view,2026-02-19 21:51:45,,S1243,mobile,
1682,U0160,P00843,add_to_cart,2025-12-20 01:51:45,,S0949,tablet,
1683,U0431,P04831,add_to_cart,2026-02-26 14:51:45,,S0130,tablet,
1684,U0161,P02426,view,2026-03-02 10:51:45,,S1483,desktop,
1685,U0046,P02761,search,2025-12-23 08:51:45,,S0401,mobile,sports
1686,U0488,P00271,view,2026-01-05 10:51:45,,S0022,desktop,
1687,U0226,P00374,add_to_cart,2025-12-10 08:51:45,,S1258,tablet,
1688,U0156,P02656,click,2025-12-04 12:51:45,,S1535,desktop,
1689,U0167,P02487,view,2025-11-01 20:51:45,,S1995,mobile,
1690,U0306,P03406,search,2025-10-22 11:51:45,,S0699,mobile,electronics
1691,U0029,P00820,view,2026-02-25 21:51:45,,S1533,desktop,
1692,U0329,P00165,view,2025-09-25 20:51:45,,S1079,tablet,
1693,U0068,P01162,purchase,2026-02-21 07:51:45,5.0,S0855,tablet,
1694,U0474,P00746,add_to_cart,2025-11-17 08:51:45,,S1901,tablet,
1695,U0206,P04892,click,2025-12-17 15:51:45,,S0063,tablet,
1696,U0100,P04583,purchase,2026-03-01 20:51:45,3.0,S0708,tablet,
1697,U0118,P02890,click,2026-02-19 02:51:45,,S1285,desktop,
1698,U0026,P01294,view,2026-03-12 23:51:45,,S1354,desktop,
1699,U0468,P04579,view,2025-11-17 20:51:45,,S0264,desktop,
1700,U0413,P00900,view,2025-12-25 17:51:45,,S0605,desktop,
1701,U0096,P00367,view,2025-11-12 23:51:45,,S0048,tablet,
1702,U0477,P04056,click,2025-12-17 18:51:45,,S0590,tablet,
1703,U0015,P02077,view,2025-12-23 10:51:45,,S1816,desktop,
1704,U0135,P04838,wishlist,2026-03-13 21:51:45,,S1187,mobile,
1705,U0132,P04118,wishlist,2025-10-26 03:51:45,,S0677,desktop,
1706,U0201,P02127,view,2026-02-28 07:51:45,,S0675,tablet,
1707,U0431,P01853,click,2025-11-19 03:51:45,,S1042,tablet,
1708,U0227,P03121,view,2025-09-27 00:51:45,,S1277,mobile,
1709,U0038,P03348,add_to_cart,2026-02-17 01:51:45,,S0048,mobile,
1710,U0051,P01586,click,2026-03-22 11:51:45,,S0988,tablet,
1711,U0142,P00737,purchase,2025-10-18 19:51:45,4.0,S0035,mobile,
1712,U0169,P04170,click,2025-12-31 20:51:45,,S0504,tablet,
1713,U0087,P04666,view,2026-03-06 01:51:45,,S1457,mobile,
1714,U0133,P03028,view,2025-12-02 15:51:45,,S1149,mobile,
1715,U0302,P03186,click,2025-10-12 18:51:45,,S1680,tablet,
1716,U0170,P01033,add_to_cart,2025-12-14 04:51:45,,S0017,tablet,
1717,U0131,P04236,click,2025-10-15 03:51:45,,S1533,desktop,
1718,U0428,P03113,add_to_cart,2026-02-14 01:51:45,,S1825,mobile,
1719,U0189,P04382,add_to_cart,2026-02-12 03:51:45,,S1856,mobile,
1720,U0368,P00863,click,2026-02-13 12:51:45,,S0765,mobile,
1721,U0022,P03463,click,2026-01-06 22:51:45,,S1930,desktop,
1722,U0249,P04057,click,2025-10-19 07:51:45,,S0571,desktop,
1723,U0411,P02176,add_to_cart,2025-10-28 09:51:45,,S1702,tablet,
1724,U0244,P01929,click,2026-02-01 17:51:45,,S1921,desktop,
1725,U0166,P02702,click,2026-02-12 03:51:45,,S1434,tablet,
1726,U0251,P02434,view,2025-09-30 17:51:45,,S1446,tablet,
1727,U0150,P03161,add_to_cart,2026-02-12 06:51:45,,S0909,desktop,
1728,U0390,P00954,purchase,2025-10-17 04:51:45,5.0,S0686,mobile,
1729,U0138,P02626,view,2025-12-22 23:51:45,,S0893,desktop,
1730,U0455,P03696,click,2025-12-05 12:51:45,,S1916,tablet,
1731,U0005,P00409,click,2026-01-31 08:51:45,,S1509,tablet,
1732,U0419,P03086,purchase,2026-03-15 17:51:45,4.0,S0671,tablet,
1733,U0244,P01449,search,2026-02-15 15:51:45,,S1074,desktop,grocery
1734,U0389,P02660,purchase,2025-10-22 14:51:45,5.0,S0841,tablet,
1735,U0025,P01931,click,2025-09-28 18:51:45,,S1956,mobile,
1736,U0412,P02421,view,2026-01-31 13:51:45,,S1864,desktop,
1737,U0284,P01847,click,2026-01-22 08:51:45,,S1628,tablet,
1738,U0205,P00789,search,2025-12-31 11:51:45,,S0559,desktop,grocery
1739,U0451,P04694,view,2025-12-14 18:51:45,,S1260,desktop,
1740,U0249,P03301,add_to_cart,2026-02-17 04:51:45,,S0279,mobile,
1741,U0323,P03326,search,2026-01-07 00:51:45,,S1175,mobile,grocery
1742,U0055,P04287,purchase,2025-12-25 06:51:45,5.0,S1284,tablet,
